OBJECTID;polyType;polyTypeId;regionName;regionId;bioreg;soilType;distCoast;x_int;y_int
414;bog;2;VestJyl;2;ATL;F;23522.7558594;508022;6124891
415;heathland;1;VestJyl;2;ATL;ES;29380.4355469;506988;6182925
416;heathland;1;VestJyl;2;ATL;ES;29506.1015625;506971;6182995
417;bog;2;OestJylFyn;3;CON;T;5953.9902344;511607;6263796
418;heathland;1;VestJyl;2;ATL;ES;29410.8828125;507065;6182991
419;heathland;1;VestJyl;2;ATL;ES;29536.7558594;506910;6183090
421;bog;2;VestJyl;2;ATL;DSG;9417.5371094;466805;6158985
422;bog;2;OestJylFyn;3;CON;ML;12596.0312500;534941;6262312
423;heathland;1;VestJyl;2;ATL;ES;3661.9667969;450343;6162699
424;bog;2;VestJyl;2;ATL;F;19602.2949219;484798;6239299
425;bog;2;VestJyl;2;ATL;F;16952.2851563;472222;6234470
426;bog;2;OestJylFyn;3;CON;ML;28522.4472656;547454;6228693
427;heathland;1;NordJyl;1;CON;ES;1555.6348877;583965;6391257
428;meadow;0;VestJyl;2;ATL;F;23012.3886719;491334;6159708
430;heathland;1;OestJylFyn;3;CON;F;15979.0488281;524808;6186255
431;bog;2;VestJyl;2;ATL;ES;23915.2675781;492175;6160050
432;heathland;1;VestJyl;2;ATL;F;26800.1875000;509361;6181571
433;bog;2;VestJyl;2;ATL;F;23859.7988281;491910;6160256
434;bog;2;VestJyl;2;ATL;ES;608.2762451;448830;6179103
436;heathland;1;VestJyl;2;ATL;ES;1131.3708496;464936;6136551
437;bog;2;VestJyl;2;ATL;F;31847.2910156;486366;6224288
438;bog;2;VestJyl;2;ATL;DSG;39108.3125000;498544;6211289
439;heathland;1;VestJyl;2;ATL;T;19289.8945313;489259;6240900
440;bog;2;VestJyl;2;ATL;DSG;8154.1401367;474951;6152968
441;heathland;1;VestJyl;2;ATL;ES;1004.9875488;446716;6240909
442;meadow;0;VestJyl;2;ATL;ES;23624.1406250;492273;6159708
443;bog;2;VestJyl;2;ATL;F;8075.2709961;464922;6240711
444;heathland;1;VestJyl;2;ATL;ES;1100.0000000;446814;6240705
445;bog;2;VestJyl;2;ATL;F;20359.0273438;473735;6230328
446;bog;2;VestJyl;2;ATL;DSG;30421.3750000;485727;6221748
447;bog;2;NordJyl;1;ATL;ML;2505.9929199;494185;6321543
448;bog;2;VestJyl;2;ATL;DSG;30390.2949219;485767;6221724
449;bog;2;VestJyl;2;ATL;F;4904.0800781;464425;6191560
450;heathland;1;NordJyl;1;CON;ES;2879.2360840;583574;6388444
451;bog;2;OestJylFyn;3;CON;T;34814.0781250;527054;6212396
452;bog;2;OestJylFyn;3;CON;F;30203.4765625;532033;6211067
453;bog;2;VestJyl;2;ATL;T;7542.5458984;463185;6259103
454;bog;2;NordJyl;1;CON;ES;1788.8543701;518212;6332081
455;bog;2;OestJylFyn;3;CON;DSG;31908.1503906;529184;6210515
456;bog;2;OestJylFyn;3;CON;F;30131.0468750;532107;6211128
457;bog;2;OestJylFyn;3;CON;DSG;34014.7031250;527369;6211457
458;bog;2;VestJyl;2;ATL;F;5093.1328125;464293;6191173
